FIGHTER_LOSE;FIGHTER_WIN;METHOD;METHOD_DESC;PASS_LOSE;PASS_WIN;ROUND;STR_LOSE;STR_WIN;SUB_LOSE;SUB_WIN;TD_LOSE;TD_WIN;DATE
1578;1344;0;43;0.0;4.0;1;0.0;16.0;0.0;0.0;0.0;1.0;1997-05-30 00:00:00
1631;617;1;19;0.0;0.0;1;5.0;0.0;0.0;1.0;1.0;0.0;1997-05-30 00:00:00
1659;1344;1;44;0.0;2.0;1;0.0;1.0;0.0;1.0;0.0;1.0;1997-05-30 00:00:00
446;1578;1;29;0.0;2.0;1;1.0;0.0;0.0;1.0;0.0;1.0;1997-05-30 00:00:00
1443;510;1;5;1.0;0.0;1;3.0;0.0;0.0;1.0;0.0;0.0;1997-05-30 00:00:00
1473;686;0;10;0.0;3.0;1;1.0;11.0;1.0;0.0;0.0;0.0;1997-05-30 00:00:00
1723;1631;0;43;0.0;1.0;1;0.0;21.0;0.0;0.0;0.0;1.0;1997-05-30 00:00:00
1077;864;1;19;0.0;0.0;2;13.0;24.0;0.0;1.0;0.0;1.0;2011-10-12 00:00:00
108;567;1;29;0.0;2.0;1;21.0;6.0;1.0;1.0;0.0;1.0;2011-10-12 00:00:00
1631;109;0;43;0.0;0.0;1;9.0;54.0;0.0;0.0;0.0;0.0;2011-10-12 00:00:00
1117;259;0;42;0.0;0.0;1;0.0;6.0;0.0;0.0;0.0;0.0;2011-10-12 00:00:00
1011;664;0;43;0.0;0.0;1;4.0;21.0;0.0;0.0;0.0;0.0;2011-10-12 00:00:00
715;330;0;43;0.0;0.0;1;9.0;21.0;0.0;1.0;0.0;1.0;2011-10-12 00:00:00
848;429;1;44;0.0;2.0;1;0.0;20.0;0.0;1.0;0.0;1.0;2011-10-12 00:00:00
1383;692;0;10;2.0;0.0;2;17.0;33.0;0.0;0.0;1.0;0.0;2011-10-12 00:00:00
1217;828;0;43;0.0;1.0;2;17.0;55.0;0.0;0.0;0.0;1.0;2011-10-12 00:00:00
209;52;0;27;0.0;0.0;1;6.0;19.0;0.0;0.0;0.0;0.0;2011-12-30 00:00:00
862;860;0;42;0.0;0.0;1;0.0;2.0;0.0;0.0;0.0;0.0;2011-12-30 00:00:00
1707;41;0;42;0.0;0.0;1;5.0;10.0;0.0;0.0;0.0;0.0;2011-12-30 00:00:00
253;881;0;30;0.0;0.0;1;13.0;11.0;0.0;0.0;0.0;0.0;2012-01-14 00:00:00
90;1704;1;44;0.0;1.0;1;4.0;14.0;0.0;1.0;2.0;0.0;2012-01-14 00:00:00
1197;1440;1;23;0.0;0.0;1;0.0;4.0;0.0;1.0;0.0;0.0;2012-01-14 00:00:00
1606;492;0;27;0.0;0.0;3;26.0;47.0;0.0;0.0;2.0;0.0;2012-01-14 00:00:00
491;575;1;44;0.0;3.0;1;0.0;2.0;0.0;1.0;0.0;2.0;2012-01-14 00:00:00
1378;1200;0;33;0.0;0.0;1;2.0;11.0;0.0;0.0;0.0;0.0;2012-01-14 00:00:00
314;481;1;44;0.0;4.0;2;16.0;28.0;0.0;2.0;0.0;2.0;2012-04-02 00:00:00
1155;476;1;5;0.0;2.0;1;11.0;11.0;0.0;3.0;0.0;1.0;2012-04-02 00:00:00
284;1136;0;43;0.0;1.0;2;20.0;48.0;0.0;0.0;0.0;1.0;2012-04-02 00:00:00
368;1565;0;27;0.0;0.0;1;8.0;22.0;0.0;0.0;0.0;0.0;2012-04-02 00:00:00
273;1118;0;43;0.0;0.0;1;5.0;10.0;0.0;0.0;0.0;0.0;2012-02-25 00:00:00
1769;1621;0;43;2.0;0.0;3;29.0;42.0;0.0;1.0;1.0;0.0;2012-02-25 00:00:00
804;96;0;27;0.0;0.0;1;0.0;9.0;0.0;0.0;0.0;0.0;2012-02-25 00:00:00
504;1591;0;43;1.0;0.0;2;32.0;48.0;1.0;0.0;1.0;0.0;2012-02-25 00:00:00
1270;1695;1;5;0.0;0.0;1;21.0;14.0;0.0;2.0;1.0;0.0;2012-02-25 00:00:00
1619;676;0;42;0.0;2.0;2;6.0;15.0;1.0;0.0;0.0;1.0;2012-02-25 00:00:00
272;1433;0;43;0.0;8.0;2;6.0;47.0;0.0;0.0;0.0;2.0;2012-04-21 00:00:00
184;131;0;42;0.0;0.0;1;9.0;8.0;0.0;0.0;0.0;0.0;2012-04-21 00:00:00
1179;1172;0;42;0.0;0.0;1;8.0;16.0;0.0;0.0;0.0;0.0;2012-04-21 00:00:00
251;1668;1;4;0.0;2.0;1;0.0;4.0;0.0;1.0;0.0;1.0;2012-04-21 00:00:00
567;921;0;42;0.0;0.0;2;17.0;59.0;0.0;0.0;0.0;0.0;2012-05-26 00:00:00
111;224;0;43;0.0;4.0;1;1.0;28.0;0.0;0.0;0.0;1.0;2012-05-26 00:00:00
396;1442;0;42;0.0;0.0;1;3.0;2.0;0.0;0.0;0.0;0.0;2012-05-26 00:00:00
1537;1581;0;10;0.0;4.0;2;32.0;32.0;0.0;0.0;0.0;2.0;2012-05-26 00:00:00
1030;1561;1;5;0.0;0.0;1;4.0;0.0;0.0;1.0;0.0;0.0;2012-05-26 00:00:00
492;711;0;43;0.0;1.0;1;11.0;20.0;0.0;0.0;0.0;2.0;2012-05-26 00:00:00
469;363;0;42;0.0;0.0;1;17.0;18.0;0.0;0.0;0.0;0.0;2012-05-26 00:00:00
688;1302;1;55;1.0;0.0;1;2.0;1.0;0.0;2.0;0.0;0.0;2012-05-26 00:00:00
1019;606;1;4;0.0;1.0;1;5.0;15.0;0.0;1.0;0.0;0.0;2012-05-26 00:00:00
1202;543;0;42;0.0;0.0;1;3.0;31.0;0.0;0.0;0.0;0.0;2012-06-23 00:00:00
86;1409;1;44;0.0;1.0;1;8.0;11.0;0.0;1.0;0.0;0.0;2012-06-23 00:00:00
421;560;0;43;0.0;0.0;1;3.0;21.0;0.0;0.0;0.0;0.0;2012-06-23 00:00:00
1043;1611;0;42;0.0;2.0;3;33.0;68.0;1.0;0.0;0.0;1.0;2012-06-23 00:00:00
1709;1098;0;43;7.0;0.0;3;17.0;28.0;0.0;0.0;2.0;0.0;2012-06-23 00:00:00
257;63;0;42;2.0;0.0;2;22.0;15.0;0.0;0.0;1.0;0.0;2012-07-07 00:00:00
455;423;0;45;0.0;1.0;1;8.0;1.0;0.0;0.0;0.0;1.0;2012-07-07 00:00:00
321;253;0;42;0.0;0.0;1;1.0;8.0;0.0;0.0;0.0;0.0;2012-07-07 00:00:00
95;1459;0;42;0.0;0.0;1;0.0;2.0;0.0;0.0;0.0;0.0;2012-07-21 00:00:00
1218;212;1;44;0.0;5.0;3;27.0;11.0;0.0;1.0;1.0;3.0;2012-07-21 00:00:00
374;105;0;42;0.0;0.0;1;7.0;10.0;0.0;0.0;0.0;0.0;2012-07-21 00:00:00
360;1119;1;38;0.0;1.0;1;0.0;3.0;0.0;0.0;0.0;1.0;1997-07-27 00:00:00
1658;992;1;44;0.0;1.0;1;0.0;2.0;0.0;1.0;0.0;1.0;1997-07-27 00:00:00
198;360;1;15;0.0;1.0;1;6.0;9.0;0.0;1.0;0.0;1.0;1997-07-27 00:00:00
1223;1119;0;43;0.0;1.0;1;1.0;14.0;0.0;0.0;0.0;1.0;1997-07-27 00:00:00
1633;992;1;52;0.0;1.0;1;1.0;3.0;0.0;0.0;0.0;1.0;1997-07-27 00:00:00
1476;35;1;38;0.0;3.0;1;1.0;7.0;0.0;0.0;0.0;1.0;1997-07-27 00:00:00
458;1658;1;39;0.0;2.0;1;0.0;5.0;0.0;1.0;0.0;1.0;1997-07-27 00:00:00
1160;453;0;27;0.0;0.0;1;10.0;4.0;0.0;0.0;0.0;0.0;2012-11-08 00:00:00
220;1769;0;43;0.0;8.0;2;15.0;26.0;1.0;0.0;0.0;3.0;2012-11-08 00:00:00
932;1155;0;42;0.0;0.0;2;32.0;29.0;0.0;0.0;1.0;0.0;2012-11-08 00:00:00
1649;427;1;19;2.0;1.0;1;6.0;12.0;0.0;2.0;0.0;1.0;2012-11-08 00:00:00
715;1170;0;42;0.0;1.0;2;61.0;56.0;0.0;0.0;0.0;1.0;2012-11-08 00:00:00
976;526;0;42;0.0;1.0;1;2.0;9.0;0.0;0.0;0.0;0.0;2012-11-08 00:00:00
504;1261;0;43;0.0;1.0;1;5.0;33.0;0.0;0.0;0.0;4.0;2012-11-08 00:00:00
1704;864;1;26;0.0;3.0;4;16.0;65.0;1.0;1.0;0.0;1.0;2012-09-22 00:00:00
265;346;0;42;0.0;0.0;1;6.0;9.0;0.0;0.0;1.0;0.0;2012-09-22 00:00:00
664;1701;1;5;0.0;2.0;2;8.0;15.0;0.0;2.0;1.0;1.0;2012-09-22 00:00:00
1552;1527;0;42;0.0;0.0;1;17.0;15.0;0.0;0.0;0.0;0.0;2012-09-22 00:00:00
1713;1218;1;44;0.0;1.0;1;1.0;5.0;0.0;1.0;0.0;0.0;2012-09-22 00:00:00
266;1021;0;42;0.0;0.0;1;0.0;7.0;0.0;0.0;0.0;0.0;2012-09-22 00:00:00
1562;63;0;30;0.0;0.0;1;12.0;19.0;0.0;0.0;0.0;0.0;2012-10-13 00:00:00
396;108;1;5;1.0;4.0;2;13.0;20.0;0.0;3.0;2.0;1.0;2012-10-13 00:00:00
1710;1318;1;0;0.0;4.0;2;2.0;29.0;0.0;2.0;0.0;5.0;2012-10-13 00:00:00
1392;423;1;44;0.0;1.0;1;3.0;5.0;0.0;1.0;0.0;3.0;2012-10-13 00:00:00
1480;1431;0;42;0.0;0.0;2;39.0;46.0;0.0;1.0;1.0;1.0;2012-10-13 00:00:00
1366;1525;1;44;0.0;2.0;3;26.0;16.0;0.0;1.0;0.0;4.0;2012-10-13 00:00:00
1124;860;0;42;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;0.0;2012-11-17 00:00:00
251;350;1;44;0.0;4.0;1;2.0;6.0;0.0;1.0;1.0;2.0;2012-11-17 00:00:00
122;678;1;5;0.0;0.0;1;4.0;6.0;0.0;1.0;1.0;0.0;2012-11-17 00:00:00
1621;330;0;43;0.0;0.0;3;25.0;28.0;0.0;0.0;2.0;0.0;2012-12-29 00:00:00
221;526;0;43;0.0;0.0;1;8.0;40.0;0.0;0.0;0.0;0.0;2012-12-29 00:00:00
1321;1634;0;43;0.0;0.0;1;7.0;20.0;0.0;0.0;1.0;0.0;2012-12-29 00:00:00
281;850;1;19;0.0;0.0;3;39.0;26.0;0.0;1.0;1.0;2.0;2012-12-29 00:00:00
52;111;0;43;1.0;0.0;3;51.0;21.0;0.0;0.0;1.0;0.0;2013-02-02 00:00:00
743;1688;0;42;0.0;0.0;1;0.0;15.0;0.0;0.0;0.0;0.0;2013-02-02 00:00:00
688;154;1;44;5.0;4.0;3;6.0;54.0;0.0;1.0;4.0;1.0;2013-02-02 00:00:00
274;472;1;44;0.0;3.0;3;23.0;16.0;0.0;5.0;1.0;0.0;2013-02-02 00:00:00
500;559;0;43;0.0;1.0;2;24.0;51.0;0.0;0.0;1.0;2.0;2013-02-02 00:00:00
1047;1429;1;5;1.0;3.0;1;4.0;7.0;1.0;1.0;0.0;1.0;2013-02-23 00:00:00
678;1691;1;44;1.0;2.0;1;3.0;17.0;0.0;1.0;1.0;0.0;2013-02-23 00:00:00
900;1402;0;43;0.0;0.0;1;2.0;9.0;0.0;0.0;2.0;0.0;2013-02-23 00:00:00
101;1166;1;44;0.0;1.0;2;18.0;5.0;0.0;2.0;0.0;1.0;2013-02-23 00:00:00
207;985;1;32;0.0;3.0;1;1.0;9.0;1.0;2.0;0.0;1.0;2013-02-23 00:00:00
1237;691;0;42;0.0;0.0;1;13.0;13.0;0.0;0.0;0.0;0.0;2013-03-16 00:00:00
105;387;0;42;0.0;0.0;1;9.0;14.0;0.0;0.0;0.0;0.0;2013-03-16 00:00:00
366;873;0;43;0.0;0.0;1;11.0;29.0;1.0;0.0;1.0;0.0;2013-03-16 00:00:00
1326;1392;0;42;0.0;0.0;1;9.0;20.0;0.0;0.0;0.0;1.0;2013-03-16 00:00:00
676;1583;0;27;0.0;0.0;2;11.0;30.0;0.0;0.0;0.0;2.0;2013-03-16 00:00:00
257;864;0;43;0.0;0.0;1;6.0;20.0;0.0;0.0;0.0;3.0;2013-04-27 00:00:00
273;1442;0;42;0.0;0.0;1;4.0;2.0;0.0;0.0;0.0;0.0;2013-04-27 00:00:00
1542;1486;0;43;0.0;1.0;1;7.0;8.0;0.0;0.0;0.0;2.0;2013-04-27 00:00:00
856;212;1;19;0.0;6.0;3;50.0;43.0;0.0;1.0;0.0;3.0;2013-04-27 00:00:00
402;1153;1;38;3.0;0.0;1;5.0;12.0;0.0;1.0;0.0;0.0;1997-10-17 00:00:00
478;1119;1;44;0.0;3.0;1;0.0;5.0;0.0;1.0;0.0;1.0;1997-10-17 00:00:00
1704;1344;0;43;0.0;2.0;1;6.0;34.0;0.0;1.0;0.0;1.0;1997-10-17 00:00:00
614;1119;0;30;0.0;0.0;1;0.0;1.0;0.0;0.0;0.0;0.0;1997-10-17 00:00:00
649;478;0;43;0.0;0.0;1;1.0;11.0;0.0;0.0;0.0;1.0;1997-10-17 00:00:00
111;224;0;42;0.0;0.0;1;1.0;18.0;0.0;0.0;0.0;0.0;2013-05-25 00:00:00
1118;921;0;27;0.0;2.0;3;29.0;74.0;0.0;0.0;0.0;1.0;2013-05-25 00:00:00
704;606;1;19;0.0;2.0;1;8.0;12.0;0.0;1.0;0.0;1.0;2013-05-25 00:00:00
610;1584;0;43;0.0;0.0;1;13.0;26.0;0.0;0.0;0.0;0.0;2013-05-25 00:00:00
327;1407;0;42;0.0;0.0;3;33.0;53.0;1.0;0.0;0.0;1.0;2013-05-25 00:00:00
190;586;0;42;1.0;0.0;2;24.0;44.0;1.0;0.0;0.0;0.0;2013-05-25 00:00:00
1284;1540;0;43;0.0;0.0;1;2.0;10.0;0.0;0.0;0.0;0.0;2013-06-15 00:00:00
1482;700;1;19;0.0;0.0;3;73.0;96.0;0.0;1.0;2.0;1.0;2013-06-15 00:00:00
63;300;0;42;0.0;1.0;2;14.0;16.0;0.0;2.0;0.0;1.0;2013-06-07 00:00:00
431;346;0;43;2.0;1.0;3;26.0;43.0;0.0;0.0;1.0;1.0;2013-06-07 00:00:00
396;575;0;42;0.0;1.0;1;3.0;3.0;0.0;0.0;0.0;0.0;2013-06-07 00:00:00
1336;492;0;28;0.0;0.0;2;19.0;49.0;0.0;0.0;0.0;0.0;2013-06-07 00:00:00
1527;200;0;43;0.0;1.0;1;13.0;24.0;0.0;0.0;0.0;1.0;2013-06-07 00:00:00
414;1199;0;30;0.0;0.0;2;17.0;17.0;0.0;0.0;0.0;0.0;2013-06-07 00:00:00
259;881;0;43;0.0;2.0;4;17.0;32.0;0.0;0.0;0.0;5.0;2013-03-08 00:00:00
1612;249;1;19;0.0;0.0;1;0.0;3.0;0.0;1.0;0.0;0.0;2013-03-08 00:00:00
885;845;0;43;0.0;0.0;2;19.0;22.0;1.0;0.0;1.0;2.0;2013-03-08 00:00:00
1701;95;0;42;0.0;0.0;1;1.0;8.0;0.0;0.0;0.0;0.0;2013-03-08 00:00:00
1542;57;0;10;1.0;2.0;1;3.0;10.0;0.0;0.0;0.0;2.0;2013-03-08 00:00:00
1245;1525;1;55;0.0;3.0;1;7.0;13.0;0.0;1.0;0.0;1.0;2013-03-08 00:00:00
206;1703;0;42;0.0;0.0;1;0.0;12.0;0.0;0.0;0.0;0.0;2013-03-08 00:00:00
137;96;1;5;0.0;0.0;1;11.0;9.0;0.0;1.0;0.0;0.0;2013-08-31 00:00:00
567;890;0;30;0.0;0.0;1;9.0;26.0;0.0;0.0;0.0;0.0;2013-08-31 00:00:00
312;253;0;42;0.0;0.0;3;17.0;32.0;0.0;1.0;0.0;3.0;2013-08-31 00:00:00
180;131;0;43;0.0;0.0;3;41.0;56.0;0.0;0.0;0.0;0.0;2013-08-31 00:00:00
1282;654;0;30;0.0;0.0;1;21.0;26.0;0.0;0.0;0.0;1.0;2013-08-31 00:00:00
1263;1554;0;43;0.0;4.0;3;45.0;29.0;2.0;0.0;0.0;4.0;2013-08-31 00:00:00
715;1083;1;19;0.0;1.0;1;3.0;4.0;0.0;1.0;0.0;0.0;2013-08-31 00:00:00
486;1362;0;49;0.0;0.0;2;11.0;28.0;0.0;0.0;0.0;0.0;2013-09-21 00:00:00
1144;184;1;7;0.0;1.0;1;7.0;14.0;0.0;1.0;0.0;1.0;2013-09-21 00:00:00
282;1565;0;42;0.0;3.0;2;17.0;23.0;0.0;0.0;0.0;2.0;2013-09-21 00:00:00
472;1218;1;19;0.0;1.0;1;15.0;27.0;1.0;1.0;0.0;1.0;2013-09-21 00:00:00
1366;848;0;42;0.0;0.0;1;7.0;20.0;0.0;0.0;0.0;0.0;2013-09-21 00:00:00
1232;373;0;42;1.0;1.0;3;56.0;49.0;0.0;1.0;0.0;2.0;2013-09-21 00:00:00
921;224;0;42;0.0;1.0;5;46.0;123.0;1.0;1.0;0.0;2.0;2013-10-19 00:00:00
1540;575;0;42;0.0;0.0;1;2.0;8.0;0.0;0.0;0.0;0.0;2013-10-19 00:00:00
386;833;0;42;0.0;0.0;1;10.0;28.0;0.0;0.0;0.0;0.0;2013-10-19 00:00:00
1237;626;0;42;0.0;0.0;1;4.0;10.0;0.0;0.0;0.0;0.0;2013-10-19 00:00:00
100;16;0;42;0.0;0.0;1;4.0;15.0;0.0;0.0;0.0;0.0;2013-10-19 00:00:00
1201;1657;1;7;0.0;0.0;1;4.0;5.0;0.0;1.0;0.0;0.0;2013-10-19 00:00:00
759;65;0;42;0.0;0.0;2;23.0;55.0;0.0;0.0;1.0;1.0;2013-10-19 00:00:00
475;1024;0;43;1.0;3.0;2;9.0;30.0;1.0;0.0;1.0;1.0;2013-10-19 00:00:00
257;1349;0;43;0.0;3.0;1;3.0;20.0;0.0;0.0;0.0;1.0;2013-11-16 00:00:00
900;1688;0;42;0.0;0.0;1;5.0;22.0;0.0;0.0;0.0;0.0;2013-11-16 00:00:00
532;453;1;55;0.0;2.0;2;24.0;32.0;0.0;1.0;0.0;1.0;2013-11-16 00:00:00
319;596;0;42;0.0;1.0;2;51.0;43.0;0.0;0.0;0.0;1.0;2013-11-16 00:00:00
63;300;0;34;0.0;0.0;2;8.0;20.0;0.0;1.0;0.0;1.0;2013-12-28 00:00:00
1176;1429;1;5;0.0;3.0;3;24.0;40.0;0.0;3.0;1.0;6.0;2013-12-28 00:00:00
890;1668;0;10;0.0;0.0;1;5.0;12.0;0.0;0.0;0.0;0.0;2013-12-28 00:00:00
542;785;1;5;0.0;0.0;1;11.0;6.0;0.0;1.0;0.0;1.0;2013-12-28 00:00:00
438;476;0;43;0.0;0.0;1;16.0;44.0;0.0;0.0;1.0;0.0;2013-12-28 00:00:00
605;1168;0;42;0.0;0.0;2;12.0;22.0;0.0;0.0;0.0;0.0;2013-12-28 00:00:00
529;1405;0;43;2.0;2.0;3;32.0;34.0;0.0;0.0;1.0;2.0;2013-12-28 00:00:00
1691;1362;0;42;0.0;0.0;1;8.0;17.0;0.0;0.0;0.0;0.0;2014-01-02 00:00:00
711;9;0;42;1.0;0.0;2;36.0;18.0;1.0;0.0;0.0;0.0;2014-01-02 00:00:00
666;568;0;47;0.0;0.0;1;0.0;2.0;0.0;0.0;0.0;1.0;1998-03-13 00:00:00
278;1287;1;39;1.0;1.0;1;2.0;6.0;1.0;1.0;1.0;0.0;1998-03-13 00:00:00
992;769;1;5;4.0;0.0;1;18.0;5.0;0.0;2.0;2.0;0.0;1998-03-13 00:00:00
531;1210;0;43;0.0;0.0;1;6.0;42.0;0.0;1.0;0.0;1.0;1998-03-13 00:00:00
339;278;1;5;;;1;;;;;;;1998-03-13 00:00:00
908;1031;0;38;;;1;;;;;;;1998-03-13 00:00:00
1486;1429;0;30;0.0;0.0;1;13.0;14.0;0.0;0.0;0.0;0.0;2014-02-22 00:00:00
1290;370;0;42;0.0;0.0;1;8.0;18.0;0.0;0.0;0.0;0.0;2014-02-22 00:00:00
100;1200;0;10;0.0;5.0;3;38.0;56.0;1.0;1.0;0.0;4.0;2014-02-22 00:00:00
1407;1565;0;43;0.0;0.0;1;19.0;38.0;0.0;0.0;0.0;0.0;2014-02-22 00:00:00
1336;525;0;43;0.0;0.0;1;1.0;19.0;0.0;0.0;0.0;0.0;2014-02-22 00:00:00
235;1688;0;31;0.0;0.0;2;13.0;14.0;1.0;0.0;0.0;3.0;2014-03-15 00:00:00
1263;1278;1;39;0.0;1.0;1;1.0;1.0;0.0;1.0;0.0;1.0;2014-03-15 00:00:00
790;427;0;30;1.0;2.0;3;34.0;55.0;0.0;1.0;0.0;6.0;2014-03-15 00:00:00
1404;1519;1;44;0.0;3.0;1;4.0;20.0;0.0;1.0;1.0;1.0;2014-03-15 00:00:00
756;568;1;32;6.0;0.0;2;14.0;20.0;0.0;3.0;5.0;0.0;1998-05-15 00:00:00
1114;1316;0;27;1.0;0.0;2;26.0;22.0;0.0;1.0;3.0;0.0;1998-05-15 00:00:00
650;402;0;43;1.0;0.0;1;0.0;11.0;0.0;0.0;1.0;0.0;1998-05-15 00:00:00
805;1209;1;26;0.0;5.0;1;4.0;27.0;1.0;1.0;0.0;1.0;1998-05-15 00:00:00
150;237;1;55;0.0;2.0;1;0.0;1.0;0.0;3.0;0.0;1.0;1998-05-15 00:00:00
1680;126;0;43;2.0;0.0;2;23.0;31.0;0.0;0.0;3.0;0.0;1999-08-01 00:00:00
385;534;1;44;2.0;1.0;1;4.0;24.0;0.0;4.0;1.0;1.0;1999-08-01 00:00:00
562;1031;1;52;0.0;3.0;1;0.0;15.0;1.0;0.0;0.0;2.0;1999-08-01 00:00:00
617;1631;0;43;0.0;2.0;1;2.0;26.0;3.0;0.0;0.0;2.0;1999-05-03 00:00:00
69;581;1;52;0.0;0.0;1;2.0;8.0;0.0;0.0;0.0;0.0;1999-05-03 00:00:00
307;756;1;4;1.0;2.0;1;12.0;8.0;0.0;3.0;0.0;3.0;1999-05-03 00:00:00
1694;534;0;10;0.0;2.0;1;2.0;23.0;0.0;1.0;0.0;1.0;1999-05-03 00:00:00
727;1316;1;32;0.0;1.0;1;2.0;3.0;0.0;1.0;0.0;1.0;1999-05-03 00:00:00
591;1444;1;44;0.0;2.0;1;0.0;1.0;0.0;1.0;0.0;1.0;1993-12-11 00:00:00
1674;722;1;44;;;1;;;;;;;1993-12-11 00:00:00
975;1444;1;44;0.0;2.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1993-12-11 00:00:00
996;591;0;6;0.0;0.0;1;0.0;11.0;0.0;0.0;0.0;0.0;1993-12-11 00:00:00
1291;975;1;23;0.0;0.0;1;4.0;1.0;0.0;2.0;0.0;1.0;1993-12-11 00:00:00
115;1444;1;38;0.0;2.0;1;0.0;0.0;0.0;0.0;0.0;1.0;1993-12-11 00:00:00
1779;996;0;6;0.0;0.0;1;12.0;15.0;0.0;0.0;0.0;0.0;1993-12-11 00:00:00
1604;591;0;27;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;0.0;1993-12-11 00:00:00
1667;1312;0;42;0.0;0.0;1;16.0;9.0;0.0;0.0;0.0;0.0;1999-07-05 00:00:00
1669;1316;1;5;0.0;2.0;1;6.0;15.0;0.0;2.0;0.0;0.0;1999-07-05 00:00:00
1662;1716;0;33;0.0;0.0;1;4.0;25.0;0.0;0.0;0.0;0.0;1999-07-05 00:00:00
415;1094;0;10;0.0;3.0;1;0.0;7.0;0.0;0.0;0.0;1.0;1999-07-05 00:00:00
283;1424;0;43;0.0;1.0;1;0.0;6.0;0.0;0.0;0.0;1.0;1999-07-05 00:00:00
1096;1153;0;31;1.0;1.0;1;1.0;4.0;2.0;0.0;1.0;0.0;1999-07-16 00:00:00
354;756;0;10;0.0;2.0;1;0.0;35.0;0.0;0.0;0.0;0.0;1999-07-16 00:00:00
551;1299;1;44;1.0;2.0;1;1.0;21.0;0.0;2.0;0.0;0.0;1999-07-16 00:00:00
1626;1680;0;6;4.0;1.0;2;12.0;11.0;0.0;3.0;0.0;0.0;1999-07-16 00:00:00
1443;530;0;42;2.0;0.0;2;11.0;21.0;0.0;1.0;2.0;0.0;1999-07-16 00:00:00
1424;69;0;42;0.0;0.0;1;22.0;10.0;0.0;0.0;0.0;0.0;1999-07-16 00:00:00
1631;568;1;52;2.0;0.0;4;20.0;31.0;0.0;1.0;8.0;0.0;1999-09-24 00:00:00
727;756;1;5;0.0;0.0;1;1.0;3.0;0.0;1.0;1.0;0.0;1999-09-24 00:00:00
1572;165;0;42;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;1.0;1999-09-24 00:00:00
1055;844;0;6;0.0;0.0;3;9.0;20.0;0.0;0.0;0.0;1.0;1999-09-24 00:00:00
1680;1312;0;42;0.0;0.0;3;14.0;14.0;0.0;0.0;0.0;0.0;1999-11-19 00:00:00
951;979;1;32;0.0;0.0;2;27.0;1.0;0.0;1.0;2.0;0.0;1999-11-19 00:00:00
722;810;1;24;0.0;1.0;1;1.0;2.0;0.0;0.0;0.0;1.0;1999-11-19 00:00:00
965;530;0;42;0.0;0.0;3;14.0;22.0;0.0;0.0;0.0;0.0;1999-11-19 00:00:00
1132;951;0;43;0.0;0.0;2;18.0;18.0;0.0;0.0;1.0;0.0;1999-11-19 00:00:00
1572;1603;0;42;0.0;0.0;1;14.0;9.0;0.0;0.0;0.0;0.0;2000-10-03 00:00:00
765;1028;0;30;0.0;5.0;3;27.0;33.0;0.0;1.0;0.0;2.0;2000-10-03 00:00:00
1620;149;1;44;0.0;3.0;2;24.0;22.0;0.0;2.0;0.0;1.0;2000-10-03 00:00:00
418;751;0;43;0.0;4.0;2;20.0;54.0;0.0;2.0;0.0;3.0;2000-10-03 00:00:00
655;1492;1;23;0.0;0.0;1;0.0;0.0;1.0;4.0;0.0;1.0;2000-10-03 00:00:00
1749;1228;1;4;0.0;7.0;2;0.0;11.0;0.0;1.0;0.0;4.0;2000-04-14 00:00:00
530;1485;1;5;0.0;2.0;1;4.0;8.0;1.0;2.0;0.0;2.0;2000-04-14 00:00:00
826;1287;1;5;0.0;2.0;2;1.0;9.0;2.0;1.0;0.0;2.0;2000-09-06 00:00:00
1241;655;1;52;;;2;;;;;;;2000-09-06 00:00:00
367;1312;1;52;0.0;0.0;1;0.0;2.0;0.0;0.0;0.0;0.0;2000-09-22 00:00:00
530;756;1;5;0.0;3.0;1;2.0;2.0;0.0;1.0;0.0;1.0;2000-09-22 00:00:00
1031;536;1;5;0.0;0.0;1;1.0;1.0;0.0;2.0;0.0;1.0;2000-09-22 00:00:00
45;1764;0;13;4.0;1.0;3;14.0;33.0;0.0;0.0;2.0;0.0;2000-09-22 00:00:00
995;1344;0;43;0.0;1.0;3;15.0;28.0;1.0;1.0;2.0;1.0;2000-11-17 00:00:00
577;890;0;10;4.0;2.0;2;10.0;17.0;0.0;1.0;2.0;1.0;2000-11-17 00:00:00
1;73;1;5;0.0;0.0;1;0.0;2.0;0.0;2.0;0.0;1.0;2000-11-17 00:00:00
844;751;0;42;0.0;0.0;1;0.0;1.0;0.0;0.0;0.0;0.0;2000-11-17 00:00:00
1764;1631;1;35;0.0;0.0;1;2.0;16.0;0.0;2.0;0.0;2.0;2000-12-16 00:00:00
979;1287;1;19;0.0;2.0;2;3.0;16.0;0.0;2.0;0.0;3.0;2000-12-16 00:00:00
1749;1143;0;43;0.0;1.0;1;0.0;17.0;0.0;0.0;0.0;0.0;2000-12-16 00:00:00
354;536;0;43;0.0;0.0;1;0.0;8.0;0.0;0.0;0.0;1.0;2000-12-16 00:00:00
1028;534;0;43;0.0;3.0;1;6.0;32.0;0.0;0.0;0.0;1.0;2000-12-16 00:00:00
1141;429;1;5;0.0;0.0;1;1.0;0.0;0.0;1.0;1.0;0.0;2000-12-16 00:00:00
