"MES";"CLIENT";"PROD_TYPE";"COUNT_SKU"
01.10.2012 0:00:00;215;"ฬรา";8479
01.10.2012 0:00:00;228;"ฬรา";12910
01.10.2012 0:00:00;414;"ยั";37
01.10.2012 0:00:00;423;"ยั";5408
01.10.2012 0:00:00;819;"ฬรา";15205
01.10.2012 0:00:00;5070;"ฬรา";4712
01.10.2012 0:00:00;5194;"ฬรา";4511
01.10.2012 0:00:00;5227;"ยั";510
01.10.2012 0:00:00;506164;"ฬรา";705
01.10.2012 0:00:00;809;"สรา";1508
01.10.2012 0:00:00;5042;"ยั";266
01.10.2012 0:00:00;5115;"สรา";1997
01.10.2012 0:00:00;5244;"ยั";2446
01.10.2012 0:00:00;5265;"สรา";1435
01.10.2012 0:00:00;5295;"ฬรา";3313
01.10.2012 0:00:00;5434;"ยั";27
01.10.2012 0:00:00;922;"ยั";71
01.10.2012 0:00:00;933;"ฬรา";52063
01.10.2012 0:00:00;5261;"ฬรา";6084
01.10.2012 0:00:00;5267;"ฬรา";29769
01.10.2012 0:00:00;5438;"ยั";7017
01.10.2012 0:00:00;506314;"ฬรา";198
01.10.2012 0:00:00;160;"ยั";30500
01.10.2012 0:00:00;166;"ฬรา";22573
01.10.2012 0:00:00;494;"ยั";25008
01.10.2012 0:00:00;511218;"สรา";27
01.10.2012 0:00:00;126;"ฬรา";66733
01.10.2012 0:00:00;249;"ฬรา";6500
01.10.2012 0:00:00;435;"สรา";1569
01.10.2012 0:00:00;464;"ฬรา";18107
01.10.2012 0:00:00;756;"ยั";3
01.10.2012 0:00:00;414;"ฬรา";1621
01.10.2012 0:00:00;750;"ยั";25169
01.10.2012 0:00:00;781;"ยั";6175
01.10.2012 0:00:00;848;"ฬรา";30860
01.10.2012 0:00:00;933;"สรา";3352
01.10.2012 0:00:00;940;"ฬรา";20816
01.10.2012 0:00:00;974;"ฬรา";6738
01.10.2012 0:00:00;5028;"ยั";16
01.10.2012 0:00:00;5080;"ฬรา";4888
01.10.2012 0:00:00;5172;"ยั";276
01.10.2012 0:00:00;5286;"ฬรา";18678
01.10.2012 0:00:00;932;"ยั";13921
01.10.2012 0:00:00;5047;"ยั";37901
01.10.2012 0:00:00;5073;"สรา";3083
01.10.2012 0:00:00;5106;"ยั";13738
01.10.2012 0:00:00;5113;"ฬรา";4160
01.10.2012 0:00:00;5136;"ฬรา";3774
01.10.2012 0:00:00;781;"สรา";1724
01.10.2012 0:00:00;799;"ยั";600
01.10.2012 0:00:00;836;"ยั";3983
01.10.2012 0:00:00;974;"สรา";1062
01.10.2012 0:00:00;5022;"ยั";4
01.10.2012 0:00:00;5449;"ฬรา";17113
01.10.2012 0:00:00;138;"ยั";49853
01.10.2012 0:00:00;163;"ยั";7002
01.10.2012 0:00:00;197;"ฬรา";19611
01.10.2012 0:00:00;704;"ยั";32
01.10.2012 0:00:00;725;"ยั";911
01.10.2012 0:00:00;510980;"สรา";67
01.10.2012 0:00:00;125;"สรา";2444
01.10.2012 0:00:00;125;"ยั";12016
01.10.2012 0:00:00;143;"ยั";31160
01.10.2012 0:00:00;220;"ยั";3402
01.10.2012 0:00:00;236;"ฬรา";8422
01.10.2012 0:00:00;5351;"ยั";12
01.10.2012 0:00:00;327;"สรา";5808
01.10.2012 0:00:00;492;"ยั";44
01.10.2012 0:00:00;5171;"ยั";22
01.10.2012 0:00:00;266;"สรา";476
01.10.2012 0:00:00;706;"ฬรา";33889
01.10.2012 0:00:00;720;"ฬรา";43514
01.10.2012 0:00:00;731;"สรา";1638
01.10.2012 0:00:00;764;"ฬรา";3431
01.10.2012 0:00:00;5030;"ฬรา";31531
01.10.2012 0:00:00;762;"ยั";16
01.10.2012 0:00:00;815;"ยั";65
01.10.2012 0:00:00;841;"ยั";50
01.10.2012 0:00:00;5054;"สรา";628
01.10.2012 0:00:00;5131;"ยั";3402
01.10.2012 0:00:00;5434;"ฬรา";26580
01.10.2012 0:00:00;5100;"ยั";751
01.10.2012 0:00:00;5105;"ฬรา";5480
01.10.2012 0:00:00;5198;"ฬรา";11646
01.10.2012 0:00:00;836;"สรา";2053
01.10.2012 0:00:00;868;"ยั";17974
01.10.2012 0:00:00;871;"ยั";823
01.10.2012 0:00:00;5376;"ฬรา";5019
01.10.2012 0:00:00;511287;"ฬรา";371
01.10.2012 0:00:00;706;"สรา";1412
01.10.2012 0:00:00;853;"ฬรา";4463
01.10.2012 0:00:00;128;"สรา";2037
01.10.2012 0:00:00;145;"ยั";39800
01.10.2012 0:00:00;185;"ยั";42350
01.10.2012 0:00:00;470;"ยั";145
01.10.2012 0:00:00;166;"ยั";725
01.10.2012 0:00:00;506248;"ฬรา";5928
01.10.2012 0:00:00;210;"ฬรา";7188
01.10.2012 0:00:00;433;"ฬรา";8279
01.10.2012 0:00:00;886;"ยั";233
01.10.2012 0:00:00;5249;"ยั";3002
01.10.2012 0:00:00;5280;"สรา";5
01.10.2012 0:00:00;5295;"ยั";3002
01.10.2012 0:00:00;5299;"ยั";18647
01.10.2012 0:00:00;5043;"ยั";46
01.10.2012 0:00:00;5068;"สรา";999
01.10.2012 0:00:00;5182;"ยั";362
01.10.2012 0:00:00;5227;"ฬรา";45945
01.10.2012 0:00:00;5251;"ยั";5003
01.10.2012 0:00:00;478806;"ยั";1
01.10.2012 0:00:00;136;"ฬรา";9152
01.10.2012 0:00:00;878;"ยั";74
01.10.2012 0:00:00;879;"ยั";4407
01.10.2012 0:00:00;931;"ยั";67
01.10.2012 0:00:00;5197;"ยั";933
01.10.2012 0:00:00;880;"ยั";10286
01.10.2012 0:00:00;5045;"ยั";329
01.10.2012 0:00:00;131;"ยั";5805
01.10.2012 0:00:00;154;"ยั";95
01.10.2012 0:00:00;973;"ยั";7
01.10.2012 0:00:00;506412;"ฬรา";2800
01.10.2012 0:00:00;178;"สรา";1873
01.10.2012 0:00:00;200;"สรา";2274
01.10.2012 0:00:00;705;"ยั";840
01.10.2012 0:00:00;244;"ยั";10650
01.10.2012 0:00:00;956;"ฬรา";11403
01.10.2012 0:00:00;5030;"สรา";2395
01.10.2012 0:00:00;5103;"ฬรา";2784
01.10.2012 0:00:00;5255;"ฬรา";8161
01.10.2012 0:00:00;5281;"ฬรา";1875
01.10.2012 0:00:00;5449;"สรา";1500
01.10.2012 0:00:00;5133;"ฬรา";4236
01.10.2012 0:00:00;506166;"ฬรา";1198
01.10.2012 0:00:00;506253;"ฬรา";1193
01.10.2012 0:00:00;509910;"ฬรา";153
01.10.2012 0:00:00;5062;"ยั";229
01.10.2012 0:00:00;5144;"ยั";26
01.10.2012 0:00:00;810;"ยั";11800
01.10.2012 0:00:00;855;"ยั";16800
01.10.2012 0:00:00;898;"ยั";20735
01.10.2012 0:00:00;188;"ยั";7677
01.10.2012 0:00:00;410;"ยั";386
01.10.2012 0:00:00;5394;"ฬรา";7438
01.10.2012 0:00:00;511411;"สรา";31
01.10.2012 0:00:00;204;"ฬรา";9097
01.10.2012 0:00:00;266;"ยั";15020
01.10.2012 0:00:00;764;"ยั";3001
01.10.2012 0:00:00;808;"ยั";3101
01.10.2012 0:00:00;849;"ยั";2279
01.10.2012 0:00:00;883;"สรา";1331
01.10.2012 0:00:00;5055;"ยั";442
01.10.2012 0:00:00;510992;"สรา";275
01.10.2012 0:00:00;799;"ยั";53
01.10.2012 0:00:00;485;"สรา";1432
01.10.2012 0:00:00;895;"ยั";8
01.10.2012 0:00:00;5370;"ฬรา";2135
01.10.2012 0:00:00;754;"ยั";2060
01.10.2012 0:00:00;5125;"ยั";28
01.10.2012 0:00:00;5448;"ยั";304
01.10.2012 0:00:00;133;"ยั";21109
01.10.2012 0:00:00;820;"ยั";3502
01.10.2012 0:00:00;5195;"ยั";275
01.10.2012 0:00:00;5259;"ยั";4101
01.10.2012 0:00:00;5309;"ฬรา";3423
01.10.2012 0:00:00;253;"ฬรา";849
01.10.2012 0:00:00;259;"ยั";4210
01.10.2012 0:00:00;834;"ยั";33
01.10.2012 0:00:00;5250;"ยั";229
01.10.2012 0:00:00;5434;"ยั";1038
01.10.2012 0:00:00;511450;"ยั";1
01.10.2012 0:00:00;166;"ยั";3
01.10.2012 0:00:00;971;"ยั";1996
01.10.2012 0:00:00;5357;"ยั";4002
01.10.2012 0:00:00;5406;"ฬรา";15094
01.10.2012 0:00:00;5425;"ฬรา";3532
01.10.2012 0:00:00;240;"ฬรา";3181
01.10.2012 0:00:00;328;"ฬรา";5417
01.10.2012 0:00:00;759;"ฬรา";13046
01.10.2012 0:00:00;851;"ยั";7
01.10.2012 0:00:00;957;"ฬรา";14185
01.10.2012 0:00:00;437;"ยั";60272
01.10.2012 0:00:00;5248;"ฬรา";3913
01.10.2012 0:00:00;5349;"ยั";6
01.10.2012 0:00:00;5425;"ยั";2002
01.10.2012 0:00:00;5136;"ยั";47
01.10.2012 0:00:00;5193;"ฬรา";6016
01.10.2012 0:00:00;511086;"ฬรา";902
01.10.2012 0:00:00;162;"ยั";18
01.10.2012 0:00:00;493;"ยั";1236
01.10.2012 0:00:00;702;"ฬรา";2184
01.10.2012 0:00:00;738;"ยั";4402
01.10.2012 0:00:00;862;"ฬรา";2507
01.10.2012 0:00:00;891;"ยั";3606
01.10.2012 0:00:00;5099;"ยั";33708
01.10.2012 0:00:00;734;"ยั";20300
01.10.2012 0:00:00;506207;"ฬรา";309
01.10.2012 0:00:00;506351;"ฬรา";2149
01.10.2012 0:00:00;807;"ฬรา";40470
01.10.2012 0:00:00;835;"ยั";287
01.10.2012 0:00:00;5134;"ฬรา";4372
01.10.2012 0:00:00;5401;"ฬรา";5553
01.10.2012 0:00:00;956;"สรา";613
01.10.2012 0:00:00;5230;"ยั";4505
01.10.2012 0:00:00;5205;"ฬรา";3768
01.10.2012 0:00:00;5327;"ยั";2006
01.10.2012 0:00:00;5337;"ฬรา";3697
01.10.2012 0:00:00;5407;"ฬรา";3587
01.10.2012 0:00:00;738;"ฬรา";9252
01.10.2012 0:00:00;850;"สรา";1
01.10.2012 0:00:00;5130;"ฬรา";9274
01.10.2012 0:00:00;173;"ยั";47
01.10.2012 0:00:00;402;"ยั";17950
01.10.2012 0:00:00;511449;"ฬรา";11
01.10.2012 0:00:00;257;"ฬรา";6209
01.10.2012 0:00:00;510974;"ฬรา";78
01.10.2012 0:00:00;276;"ฬรา";2985
01.10.2012 0:00:00;860;"ยั";20450
01.10.2012 0:00:00;975;"ยั";5405
01.10.2012 0:00:00;5030;"ยั";8
01.10.2012 0:00:00;511053;"ยั";4
01.10.2012 0:00:00;506198;"ฬรา";2103
01.10.2012 0:00:00;138;"ยั";12680
01.10.2012 0:00:00;5107;"ยั";17155
01.10.2012 0:00:00;5198;"ยั";73
01.10.2012 0:00:00;506285;"ฬรา";347
01.10.2012 0:00:00;946;"ฬรา";4453
01.10.2012 0:00:00;5094;"ยั";3002
01.10.2012 0:00:00;158;"ยั";476
01.10.2012 0:00:00;421;"สรา";138
01.10.2012 0:00:00;293;"ยั";9
01.10.2012 0:00:00;329;"ยั";27350
01.10.2012 0:00:00;495;"ยั";129
01.10.2012 0:00:00;784;"สรา";4
01.10.2012 0:00:00;5154;"ยั";12190
01.10.2012 0:00:00;506263;"สรา";377
01.10.2012 0:00:00;506276;"ฬรา";436
01.10.2012 0:00:00;510906;"ยั";5
01.10.2012 0:00:00;759;"ยั";4402
01.10.2012 0:00:00;802;"ฬรา";4453
01.10.2012 0:00:00;104;"ยั";21350
01.10.2012 0:00:00;776;"ฬรา";12470
01.10.2012 0:00:00;872;"ยั";21208
01.10.2012 0:00:00;5135;"สรา";418
01.10.2012 0:00:00;912;"ยั";53910
01.10.2012 0:00:00;773;"ฬรา";5266
01.10.2012 0:00:00;5122;"ยั";23
01.10.2012 0:00:00;5294;"ยั";6802
01.10.2012 0:00:00;511126;"สรา";20
01.10.2012 0:00:00;193;"ยั";30000
01.10.2012 0:00:00;255;"ยั";29
01.10.2012 0:00:00;511094;"สรา";71
01.10.2012 0:00:00;737;"ยั";8094
01.10.2012 0:00:00;898;"ยั";35
01.10.2012 0:00:00;706;"ยั";10508
01.10.2012 0:00:00;883;"ยั";17070
01.10.2012 0:00:00;5130;"สรา";5
01.10.2012 0:00:00;5259;"ยั";4
01.10.2012 0:00:00;5304;"ยั";8
01.10.2012 0:00:00;122;"ยั";40
01.10.2012 0:00:00;509714;"ยั";379
01.10.2012 0:00:00;838;"สรา";482
01.10.2012 0:00:00;851;"สรา";2062
01.10.2012 0:00:00;506284;"ฬรา";804
01.10.2012 0:00:00;511089;"สรา";65
01.10.2012 0:00:00;511008;"สรา";72
01.10.2012 0:00:00;328;"ยั";1245
01.10.2012 0:00:00;256;"ยั";3402
01.10.2012 0:00:00;511087;"สรา";233
01.10.2012 0:00:00;506332;"ฬรา";590
01.10.2012 0:00:00;5346;"ยั";124
01.10.2012 0:00:00;5523;"ยั";6629
01.10.2012 0:00:00;802;"ยั";31
01.10.2012 0:00:00;468;"ฬรา";5312
01.10.2012 0:00:00;766;"ยั";3402
01.09.2012 0:00:00;5093;"สรา";1
01.10.2012 0:00:00;5054;"ฬรา";5720
01.10.2012 0:00:00;5069;"ยั";47
01.10.2012 0:00:00;179;"ยั";6602
01.10.2012 0:00:00;899;"ยั";3004
01.10.2012 0:00:00;829;"ฬรา";1714
01.10.2012 0:00:00;5083;"ยั";55
01.09.2012 0:00:00;5398;"ฬรา";14188
01.10.2012 0:00:00;5117;"ยั";10
01.10.2012 0:00:00;506233;"สรา";5
01.10.2012 0:00:00;511051;"ยั";3
01.10.2012 0:00:00;203;"สรา";16
01.10.2012 0:00:00;793;"สรา";5
01.10.2012 0:00:00;5093;"ยั";3002
01.10.2012 0:00:00;5374;"ยั";3011
01.10.2012 0:00:00;208;"สรา";9
01.10.2012 0:00:00;765;"สรา";6
01.10.2012 0:00:00;865;"ยั";7402
01.10.2012 0:00:00;878;"ยั";3814
01.09.2012 0:00:00;5388;"ยั";5
01.09.2012 0:00:00;182;"สรา";1
01.10.2012 0:00:00;5204;"ยั";63
01.10.2012 0:00:00;5219;"ยั";2410
01.10.2012 0:00:00;136;"ยั";5804
01.09.2012 0:00:00;414;"สรา";1
01.10.2012 0:00:00;5125;"ยั";4002
01.10.2012 0:00:00;5155;"ยั";6408
01.10.2012 0:00:00;5302;"ยั";28
01.10.2012 0:00:00;5465;"ยั";3002
01.09.2012 0:00:00;211;"สรา";1
01.09.2012 0:00:00;293;"ยั";3
01.09.2012 0:00:00;916;"สรา";1
01.09.2012 0:00:00;5378;"ยั";69403
01.10.2012 0:00:00;213;"ยั";35
01.10.2012 0:00:00;216;"ยั";5404
01.10.2012 0:00:00;5494;"ยั";97
01.10.2012 0:00:00;203;"ฬรา";12865
01.10.2012 0:00:00;222;"ยั";5812
01.10.2012 0:00:00;250;"ยั";35
01.10.2012 0:00:00;172;"ยั";6204
01.10.2012 0:00:00;494;"ยั";2
01.10.2012 0:00:00;5113;"ยั";3002
01.10.2012 0:00:00;5236;"ยั";29
01.09.2012 0:00:00;511123;"สรา";37
01.10.2012 0:00:00;426;"ยั";39
01.09.2012 0:00:00;966;"สรา";1
01.10.2012 0:00:00;969;"ยั";428
01.10.2012 0:00:00;5057;"ฬรา";8542
01.10.2012 0:00:00;239;"ยั";6402
01.09.2012 0:00:00;499832;"ยั";4
01.10.2012 0:00:00;962;"ยั";4402
01.10.2012 0:00:00;5169;"ยั";731
01.10.2012 0:00:00;5293;"ยั";2402
01.10.2012 0:00:00;463;"ยั";228
01.10.2012 0:00:00;772;"ยั";3002
01.10.2012 0:00:00;269;"ยั";8
01.10.2012 0:00:00;5061;"ฬรา";4219
01.10.2012 0:00:00;91;"สรา";2
01.10.2012 0:00:00;5195;"ยั";6805
01.10.2012 0:00:00;174;"ยั";2
01.10.2012 0:00:00;511262;"ยั";84
01.10.2012 0:00:00;773;"ยั";62
01.10.2012 0:00:00;5086;"ยั";32
01.10.2012 0:00:00;5225;"ฬรา";3845
01.10.2012 0:00:00;511090;"ยั";16
01.10.2012 0:00:00;5061;"ยั";4404
01.10.2012 0:00:00;5032;"ยั";5813
01.10.2012 0:00:00;5122;"ยั";3002
01.10.2012 0:00:00;511091;"สรา";49
01.10.2012 0:00:00;295;"ยั";1127
01.10.2012 0:00:00;213;"ยั";3802
01.10.2012 0:00:00;5145;"ยั";30
01.10.2012 0:00:00;5019;"ยั";1
01.10.2012 0:00:00;5378;"ยั";32
01.10.2012 0:00:00;511125;"สรา";51
01.10.2012 0:00:00;511307;"ยั";2611
01.10.2012 0:00:00;882;"ยั";24
01.10.2012 0:00:00;784;"ยั";4802
01.10.2012 0:00:00;846;"ยั";4402
01.09.2012 0:00:00;173;"สรา";1
01.10.2012 0:00:00;506223;"ฬรา";536
01.10.2012 0:00:00;5027;"ยั";2402
01.10.2012 0:00:00;167;"ยั";4
01.10.2012 0:00:00;948;"ยั";3002
01.09.2012 0:00:00;5306;"ยั";2
01.10.2012 0:00:00;5154;"ยั";16
01.10.2012 0:00:00;930;"ยั";4402
01.10.2012 0:00:00;5033;"ยั";2407
01.10.2012 0:00:00;5156;"ยั";2
01.10.2012 0:00:00;5251;"สรา";1
01.10.2012 0:00:00;510963;"สรา";1859
01.10.2012 0:00:00;511265;"ยั";1
01.10.2012 0:00:00;768;"สรา";1
01.10.2012 0:00:00;799;"ยั";13418
01.10.2012 0:00:00;5218;"ยั";4011
01.10.2012 0:00:00;511262;"ยั";2
01.10.2012 0:00:00;5426;"สรา";200
01.10.2012 0:00:00;511064;"สรา";8
01.10.2012 0:00:00;207;"ยั";21
01.10.2012 0:00:00;5504;"ฬรา";7004
01.10.2012 0:00:00;912;"ยั";2
01.10.2012 0:00:00;5419;"ยั";5
01.10.2012 0:00:00;5329;"ยั";2
01.10.2012 0:00:00;511016;"ยั";1
01.10.2012 0:00:00;511409;"สรา";37
01.10.2012 0:00:00;5333;"ฬรา";17599
01.10.2012 0:00:00;511731;"ฬรา";28
01.10.2012 0:00:00;228;"สรา";5
01.10.2012 0:00:00;249;"สรา";3
01.10.2012 0:00:00;511087;"ยั";1
01.10.2012 0:00:00;5415;"ยั";30294
01.10.2012 0:00:00;5395;"สรา";115
01.10.2012 0:00:00;5465;"ยั";9
01.10.2012 0:00:00;511068;"ยั";4
01.10.2012 0:00:00;190;"ยั";4
01.10.2012 0:00:00;138;"ยั";3
01.10.2012 0:00:00;5382;"ยั";7250
01.10.2012 0:00:00;510974;"ยั";3
01.10.2012 0:00:00;510965;"ยั";1
01.10.2012 0:00:00;511084;"สรา";1
01.10.2012 0:00:00;469902;"ยั";3
01.10.2012 0:00:00;511410;"ฬรา";19
01.10.2012 0:00:00;828;"สรา";8
01.11.2012 0:00:00;212;"ฬรา";5072
01.11.2012 0:00:00;244;"ยั";16811
01.11.2012 0:00:00;327;"ยั";6864
01.11.2012 0:00:00;427;"สรา";24035
01.11.2012 0:00:00;488;"ฬรา";6558
01.11.2012 0:00:00;714;"ฬรา";25687
01.11.2012 0:00:00;718;"ฬรา";1099
01.11.2012 0:00:00;732;"ฬรา";1897
01.11.2012 0:00:00;815;"ฬรา";2999
01.11.2012 0:00:00;854;"ยั";2113
01.11.2012 0:00:00;866;"ยั";871
01.11.2012 0:00:00;868;"ฬรา";38686
01.11.2012 0:00:00;932;"ฬรา";19862
01.10.2012 0:00:00;5351;"ยั";15150
01.10.2012 0:00:00;5536;"ยั";4800
01.10.2012 0:00:00;5345;"ยั";153
01.10.2012 0:00:00;508154;"ฬรา";230
01.10.2012 0:00:00;511783;"สรา";32
01.10.2012 0:00:00;5411;"ยั";5
01.10.2012 0:00:00;511292;"ยั";2
01.10.2012 0:00:00;5286;"ยั";4000
01.10.2012 0:00:00;137;"ยั";4
01.10.2012 0:00:00;510786;"ฬรา";6
01.10.2012 0:00:00;5311;"ยั";9701
01.10.2012 0:00:00;5211;"ยั";23594
01.11.2012 0:00:00;153;"ฬรา";15951
01.11.2012 0:00:00;197;"ยั";323
01.11.2012 0:00:00;296;"สรา";1816
01.10.2012 0:00:00;5193;"ยั";32
01.10.2012 0:00:00;197;"ยั";3
01.11.2012 0:00:00;856;"ยั";24
01.11.2012 0:00:00;880;"ฬรา";3529
01.11.2012 0:00:00;5117;"ฬรา";21359
01.11.2012 0:00:00;5356;"ฬรา";865
01.10.2012 0:00:00;855;"ยั";16
01.11.2012 0:00:00;511664;"ฬรา";43
01.11.2012 0:00:00;264;"ยั";4700
01.11.2012 0:00:00;491;"ยั";335
01.11.2012 0:00:00;707;"สรา";2548
01.11.2012 0:00:00;727;"ฬรา";1788
01.11.2012 0:00:00;834;"ฬรา";3212
01.10.2012 0:00:00;511093;"ฬรา";59
01.11.2012 0:00:00;5068;"ฬรา";5489
01.11.2012 0:00:00;5262;"ฬรา";960
01.11.2012 0:00:00;5265;"ยั";10527
01.11.2012 0:00:00;510983;"ฬรา";20
01.10.2012 0:00:00;5449;"ยั";15501
01.10.2012 0:00:00;5442;"ยั";149
01.10.2012 0:00:00;143;"ยั";1
01.10.2012 0:00:00;5367;"ยั";3
01.10.2012 0:00:00;5526;"ยั";5218
01.10.2012 0:00:00;511258;"ยั";1
01.10.2012 0:00:00;506291;"สรา";5
01.10.2012 0:00:00;511258;"ฬรา";11
01.10.2012 0:00:00;5495;"ยั";172
01.10.2012 0:00:00;5172;"ยั";4
01.10.2012 0:00:00;506375;"ฬรา";89
01.10.2012 0:00:00;5408;"ยั";168
01.10.2012 0:00:00;5196;"ยั";2
01.10.2012 0:00:00;5023;"สรา";10
01.10.2012 0:00:00;5482;"ยั";189
01.10.2012 0:00:00;5482;"ยั";567
01.10.2012 0:00:00;511013;"ยั";2
01.10.2012 0:00:00;5319;"สรา";4
01.10.2012 0:00:00;5387;"ยั";2
01.10.2012 0:00:00;5473;"สรา";72
01.10.2012 0:00:00;510983;"ฬรา";30
01.10.2012 0:00:00;5387;"ยั";2
01.10.2012 0:00:00;5378;"ยั";7
01.10.2012 0:00:00;5495;"ยั";216
01.10.2012 0:00:00;511075;"สรา";33
01.10.2012 0:00:00;510962;"สรา";267
01.10.2012 0:00:00;506324;"สรา";171
01.10.2012 0:00:00;510982;"สรา";115
01.11.2012 0:00:00;799;"ยั";374
01.11.2012 0:00:00;810;"ฬรา";11544
01.11.2012 0:00:00;5378;"สรา";2211
01.11.2012 0:00:00;5479;"ยั";14
01.11.2012 0:00:00;242;"ยั";609
01.11.2012 0:00:00;506166;"ฬรา";1015
01.11.2012 0:00:00;511263;"ฬรา";48
01.11.2012 0:00:00;154;"ฬรา";1675
01.11.2012 0:00:00;161;"ยั";31
01.11.2012 0:00:00;197;"สรา";939
01.11.2012 0:00:00;776;"ฬรา";3301
01.11.2012 0:00:00;864;"ฬรา";4717
01.11.2012 0:00:00;5037;"ยั";480
01.11.2012 0:00:00;5064;"ยั";8058
01.11.2012 0:00:00;5073;"ยั";6280
01.11.2012 0:00:00;5150;"ยั";18885
01.11.2012 0:00:00;5266;"ยั";6677
01.11.2012 0:00:00;5305;"สรา";1217
01.11.2012 0:00:00;135;"ยั";716
01.11.2012 0:00:00;142;"ยั";3006
01.11.2012 0:00:00;181;"ยั";2096
01.11.2012 0:00:00;218;"ฬรา";1725
01.11.2012 0:00:00;266;"ฬรา";4804
01.11.2012 0:00:00;269;"ฬรา";13883
01.11.2012 0:00:00;715;"สรา";223
01.11.2012 0:00:00;940;"ยั";10
01.11.2012 0:00:00;5065;"ยั";1369
01.11.2012 0:00:00;5096;"ฬรา";1635
01.11.2012 0:00:00;5328;"ฬรา";6874
01.11.2012 0:00:00;968;"ยั";5661
01.11.2012 0:00:00;5101;"ฬรา";14237
01.11.2012 0:00:00;5250;"ฬรา";5458
01.11.2012 0:00:00;5306;"ฬรา";15479
01.11.2012 0:00:00;5329;"ยั";12
01.11.2012 0:00:00;5053;"ยั";16600
01.11.2012 0:00:00;5122;"ฬรา";2459
01.11.2012 0:00:00;5128;"สรา";1960
01.11.2012 0:00:00;5208;"ยั";1191
01.11.2012 0:00:00;5337;"ฬรา";1687
01.11.2012 0:00:00;129;"ยั";17
01.11.2012 0:00:00;194;"ฬรา";46365
01.11.2012 0:00:00;201;"ยั";5362
01.11.2012 0:00:00;201;"ยั";74
01.11.2012 0:00:00;859;"ยั";38
01.11.2012 0:00:00;5053;"สรา";2913
01.11.2012 0:00:00;5141;"ฬรา";3007
01.11.2012 0:00:00;100;"สรา";1546
01.11.2012 0:00:00;245;"สรา";961
01.11.2012 0:00:00;404;"ฬรา";3701
01.11.2012 0:00:00;708;"ฬรา";6608
01.11.2012 0:00:00;969;"ฬรา";1984
01.11.2012 0:00:00;131;"ฬรา";4091
01.11.2012 0:00:00;266;"ยั";931
01.11.2012 0:00:00;426;"ฬรา";3067
01.11.2012 0:00:00;490;"ยั";1770
01.11.2012 0:00:00;497;"ยั";28
01.11.2012 0:00:00;799;"ฬรา";4156
01.11.2012 0:00:00;882;"ยั";10
01.11.2012 0:00:00;189;"ยั";30600
01.11.2012 0:00:00;327;"ฬรา";59459
01.11.2012 0:00:00;492;"ฬรา";29246
01.11.2012 0:00:00;784;"ยั";32
01.11.2012 0:00:00;864;"ยั";26
01.11.2012 0:00:00;5145;"ฬรา";5790
01.11.2012 0:00:00;5369;"ยั";17
01.11.2012 0:00:00;5465;"ฬรา";1196
01.11.2012 0:00:00;506175;"ฬรา";1290
01.11.2012 0:00:00;506325;"ฬรา";2025
01.11.2012 0:00:00;510963;"สรา";1295
01.11.2012 0:00:00;478;"สรา";359
01.11.2012 0:00:00;5247;"ยั";18
01.11.2012 0:00:00;213;"ฬรา";2459
01.11.2012 0:00:00;962;"ยั";22
01.11.2012 0:00:00;5100;"สรา";744
01.11.2012 0:00:00;5098;"ฬรา";781
01.11.2012 0:00:00;5240;"สรา";579
01.11.2012 0:00:00;5306;"ยั";1097
01.11.2012 0:00:00;126;"สรา";3892
01.11.2012 0:00:00;219;"ฬรา";1060
01.11.2012 0:00:00;5271;"ฬรา";3888
01.11.2012 0:00:00;5295;"ฬรา";634
01.11.2012 0:00:00;507873;"ฬรา";102
01.11.2012 0:00:00;511253;"ยั";1050
01.11.2012 0:00:00;511318;"ยั";2
01.11.2012 0:00:00;129;"ฬรา";1720
01.11.2012 0:00:00;131;"ยั";37
01.11.2012 0:00:00;240;"ยั";4662
01.11.2012 0:00:00;414;"ฬรา";875
01.11.2012 0:00:00;5286;"สรา";787
01.11.2012 0:00:00;506177;"ฬรา";2412
01.11.2012 0:00:00;506318;"ฬรา";1895
01.11.2012 0:00:00;5202;"ฬรา";7689
01.11.2012 0:00:00;5209;"ยั";17180
01.11.2012 0:00:00;5260;"ยั";6053
01.11.2012 0:00:00;5254;"ฬรา";6712
01.11.2012 0:00:00;144;"ฬรา";13963
01.11.2012 0:00:00;161;"ฬรา";2110
01.11.2012 0:00:00;247;"ฬรา";4293
01.11.2012 0:00:00;764;"ยั";18
01.11.2012 0:00:00;855;"สรา";83
01.11.2012 0:00:00;896;"ยั";17422
01.11.2012 0:00:00;5197;"ยั";2560
01.11.2012 0:00:00;511861;"ฬรา";87
01.11.2012 0:00:00;848;"ยั";14950
01.11.2012 0:00:00;944;"ฬรา";1252
01.11.2012 0:00:00;5026;"ฬรา";1176
01.11.2012 0:00:00;5051;"ยั";24601
01.11.2012 0:00:00;5158;"ฬรา";13406
01.11.2012 0:00:00;975;"ยั";138
01.11.2012 0:00:00;509841;"สรา";259
01.11.2012 0:00:00;263;"ฬรา";2078
01.11.2012 0:00:00;706;"สรา";1220
01.11.2012 0:00:00;506203;"ฬรา";224
01.11.2012 0:00:00;423;"ฬรา";3288
01.11.2012 0:00:00;756;"ยั";8390
01.11.2012 0:00:00;158;"ฬรา";2374
01.11.2012 0:00:00;5046;"ยั";13
01.11.2012 0:00:00;506199;"สรา";62
01.11.2012 0:00:00;133;"สรา";1569
