id;shop;adress;format;region;city
5753;5753 Южное шоссе, д.35;г. Нижний Новгород, Южное шоссе, д.35;Супермаркет;Центральный;Нижний Новгород
5754;5754 Армавир FD КПлощадь;"г. Армавир, ул. Воровского, д. 69, ТЦ ""Красная площадь""";FunDay;Южный;Армавир
5755;5755 ТЦ «Аура»;"г. Сургут, ТЦ ""Аура"", Нефтеюганское ш., д.1";Супермаркет;Уральский;Сургут
5756;"5756 Оренбург FD ""Север""";"г. Оренбург, пр-т Дзержинского, д. 23, ТЦ ""Север""";FunDay;Уральский;Оренбург
5757;5757 ТЦ «Metro»;"г. Серпухов, ТЦ ""Metro"", б-р 65 лет Победы, д.4";Супермаркет;Центральный;Серпухов
5758;"5758 Екат-г O'S ""Радуга""";"ОС_Екатеринбург, ТЦ ""Радуга парк""";O'STIN;Уральский;Екатеринбург
5759;"5759 Елец O'S ""Ваш Дом""";"г. Елец, ул. Радиотехническая, д. 5, ТЦ ""Ваш Дом""";O'STIN;Южно-центральный;Елец
5760;"5760 Норильск O'S ""Арена";"г. Норильск, ТЦ ""Арена""";O'STIN;Сибирский;Норильск
5761;5761 Стрежевой O'S Сосна;"г. Стрежевой, ТЦ ""Сосна""";O'STIN;Уральский;Стрежевой
5762;5762 ул.Утемисова, 123В;г. Атырау, ул.Утемисова, д.123В;Супермаркет;Казахстанский;Атырау
5763;5763 ТЦ «Вознесенский»;"г. Сергиев Посад, ТЦ ""Вознесенский"", ул.Кооперативная, д.3";Супермаркет;Центральный;Сергиев Посад
5764;5764 Тольятти FD Капитал;"г. Тольятти, ул.Дзержинского, д. 21, ТЦ ""Капитал""";FunDay;Приволжский;Тольятти
5765;"5765 ТЦ ""Арена""";"г. Норильск, ТЦ ""Арена""";Супермаркет;Сибирский;Норильск
5766;"5766 ТЦ ""Кристалл""";"г. Тюмень, ТЦ ""Кристалл"", ул. Дмитрия Менделеева, д. 1а";Супермаркет;Уральский;Тюмень
5767;5767 Казань O'S Южный;"г. Казань, ""Южный"", пр. Победы, д.91";O'STIN;Приволжский;Казань
5768;"5768 Реутов O'S ТЦ""Парк""";"г. Реутов, ТЦ ""Реутов Парк""";O'STIN;Московский;Реутов
5769;5769 Георгиевск O'S Росс;"г. Георгиевск, ТЦ ""Россия""";O'STIN;Южный;Георгиевск
5770;"5770 Иркутск FD ""Комс-л""";"г. Иркутск, ТЦ ""Комсомолл""";FunDay;Сибирский;Иркутск
5771;5771 Рубцовск O'S МарияР;"г. Рубцовск, Рабочий тракт, ТЦ ""Мария-Ра""";O'STIN;Сибирский;Рубцовск
5772;5772 Рубцовск FD МарияР;"г. Рубцовск, Рабочий тракт, ТЦ ""Мария-Ра""";FunDay;Сибирский;Рубцовск
5773;5773 Раменское O'S Рама;"г. Раменское, ТЦ ""Рама""";O'STIN;Московский;Раменское
5774;5774 Ноябрьск O'S СпортМ;"г. Ноябрьск, ТЦ ""Спортмастер""";O'STIN;Уральский;Ноябрьск
5775;"5775 Воронеж FD ""Арена""";"г. Воронеж, б-р Победы, д. 23б, ТЦ ""Арена""";FunDay;Южно-центральный;Воронеж
5776;5776 Иваново FD Еврол-д;"г. Иваново, ТЦ ""Евроленд""";FunDay;Северо-центральный;Иваново
5777;5777 Бор O'S Зеркало;"г. Бор, ул. Ленина, д. 113 ""Б"", ТЦ ""Зеркало""";O'STIN;Северо-центральный;Бор
5778;5778 Тольятти O'S Д21;"Самарская область, г. Тольятти, ул. Дзержинского, д. 21, ТЦ ""Капитал""";O'STIN Дисконт;Приволжский;Тольятти
5779;5779 Екатер-г O'S Глобус;"г. Екатеринбург, ТРЦ ""Глобус""";O'STIN;Уральский;Екатеринбург
5800;5800 Кропоткин O'S К61;г. Кропоткин, ул. Красная, д.161, Street Retail;O'STIN;Южный;Кропоткин
5801;5801 Белорецк O'S У-маг;"г. Белорецк, ТЦ ""Универмаг""";O'STIN;Уральский;Белорецк
5802;5802 Мончегорск O'S Иман;"г. Мончегорск, ТЦ ""Имандра""";O'STIN;Северо-Западный;Мончегорск
5803;"5803 ТРЦ ""РИО""";"г. Москва, ТРЦ ""РИО"", Дмитровское шоссе, д. 163А, ГИПЕР";Гипермаркет;Московский;Москва
5804;"5804 ТРК ""Комсомолл""";"г. Красноярск, ТРК ""Комсомолл"", ул.Белинского, д.8";Супермаркет;Сибирский;Красноярск
5805;5805 Сургут O'S Аура KID;"г. Сургут, Нефтеюганское ш., д. 1, ТЦ ""Аура""";O'STIN Kids;Уральский;Сургут
5806;5806 Тюмень O'S ГалереяВ;"г. Тюмень, ул. Мориса Тореза, ТЦ ""Галерея Вояж""";O'STIN Kids;Уральский;Тюмень
5807;"5807 Сочи FD ""Sun City""";"г. Сочи, ТЦ ""Sun City""";FunDay;Южный;Сочи
5808;5808 Нефтеюганск O'S 6МН;г. Нефтеюганск, 6 мкр., ул.Нефтянников;O'STIN;Уральский;Нефтеюганск
5809;5809 Йошкар-Ола FD Плане;"г. Йошкар-Ола, ТЦ ""Планета""";FunDay;Приволжский;Йошкар-Ола
5810;5810 Архангельск O'S ЗМ;"г. Архангельск, Троицкий пр-т, ТЦ ""Золотая Миля""";O'STIN;Северо-Западный;Архангельск
5811;5811 Норильск O'S БХ9;г. Норильск, ул. Богдана Хмельницкого, д. 9;O'STIN;Сибирский;Норильск
5812;"5812 Ярославль FD ""Аура""";"г. Ярославль, ул. Свободы, д. 46А, ТРЦ ""Аура""";FunDay;Северо-центральный;Ярославль
5813;"5813 Люберцы O'S ""Орбита";"г. Люберцы, Октябрьский пр-т, д. 366, ТРЦ ""Орбита""";O'STIN;Московский;Люберцы
5814;5814 СПб FD Лондон Молл;"г. Санкт-Петербург, ул. Коллонтай, д. 3, ТРЦ ""Лондон Молл""";FunDay;Северо-Западный;Санкт-Петербург
5815;"5815 ТРЦ ""Сити Молл""";"г. Новокузнецк, ТРЦ ""Сити Молл"", ул. Кирова, д.55";Гипермаркет;Сибирский;Новокузнецк
5816;"5816 ТРЦ ""Комсомолл""";"г. Иркутск, ТРЦ ""Комсомолл"", ул. Верхняя Набережная, д.10";Супермаркет;Сибирский;Иркутск
5818;5818 ул. Советская;г. Ноябрьск, Общественный центр 1 жилого района, ул.Советская;Супермаркет;Уральский;Ноябрьск
5819;"5819 ТЦ ""Парк""";"г. Новоалтайск, ТЦ ""Парк"", ул. Деповская, д. 22";Супермаркет;Сибирский;Новоалтайск
5820;5820 Н.Уренгой O'S Солне;"г. Новый Уренгой, мкр. Донской, Квартал, ТЦ ""Солнечный""";O'STIN;Уральский;Новый Уренгой
5821;5821 Н.Уренгой O'S Сол K;"г. Новый Уренгой, мкр. Донской, Квартал, ТЦ ""Солнечный""";O'STIN Kids;Уральский;Новый Уренгой
701;701 Самара O'S;"г. Самара, ул. Ново-Садовая, д. 160М, ТРК ""Мега-Сити""";O'STIN;Приволжский;Самара
702;702 СПб O'S ПС99;г.Санкт-Петербург,пр.Стачек,д.99;O'STIN;Северо-Западный;Санкт-Петербург
703;"703 СПб O'S ТРК ""Гранд Каньон""";г.Санкт-Петербург,пр.Энгельса,154;O'STIN;Северо-Западный;Санкт-Петербург
704;704 СПб O'S ГП41А;г.Санкт-Петербург,Гражданский пр-т,41А;O'STIN;Северо-Западный;Санкт-Петербург
705;705 Владимир СМ Д10;"г. Владимир, ТЦ ""Валентина"", ул. Дворянская д. 10";Супермаркет;Центральный;Владимир
706;706 СМ-Набережные Челны;"г. Набережные Челны, пр-т Мира, д. 3, ТЦ ""Торговый квартал""";Супермаркет;Приволжский;Набережные Челны
708;708 СПб СМ Мега;"Ленинградская обл., Всеволжский р-он, 12-й км. Мурманского ш., ТЦ ""МЕГА""";Супермаркет;Северо-Западный;Санкт-Петербург
711;711 Ебург СМ МЕГА Ме87;"г. Екатеринбург, ул. Металлургов, д. 87, ТЦ ""Мега""";Супермаркет;Уральский;Екатеринбург
712;712 СМ-Магнитогорск;г. Магнитогорск, ул. Газеты Правда, д. 8;Супермаркет;Уральский;Магнитогорск
714;714 СМ-Иваново;"г. Иваново, ул. 8 Марта, д. 32, ТЦ ""Серебряный Город""";Супермаркет;Центральный;Иваново
715;715 СПб СМ Мега Парнас;"Ленинградская обл., пересечение КАД и пр-т Энгельса, ТЦ ""Мега-Парнас""";Супермаркет;Северо-Западный;Санкт-Петербург
716;716 Казань O'S Кольцо;г.Казань, ул.Петербургская,д.1;O'STIN;Приволжский;Казань
717;717 СПб O'S ПБ18;г.Санкт-Петербург,проспект Большевиков,18;O'STIN;Северо-Западный;Санкт-Петербург
718;718 Екатеринбург O'S;"г.Екатеринбург, ул.Халтурина, д.55, ТРЦ ""Карнавал""";O'STIN;Уральский;Екатеринбург
719;719 СП - Июнь;"г. Санкт-Петербург, Индустриальный пр-т, д. 24, ТЦ ""Июнь""";Супермаркет;Северо-Западный;Санкт-Петербург
720;720 Воронеж СМ СР32;г. Воронеж, ул. Средне-Московская, д. 32б;Гипермаркет;Центральный;Воронеж
721;721 Кемерово СМ КП33;"г. Кемерово, ТЦ ""Я"", ул. Кузнецкий проспект, д. 33-Б";Супермаркет;Сибирский;Кемерово
722;722 СМ-Сыктывкар;"г. Сыктывкар, ул. Коммунистическая, д. 52, ТЦ ""Аврора""";Супермаркет;Северо-Западный;Сыктывкар
723;723 Белгород СМ СТБ17;"г. Белгород, Свято-Троицкий б-р, д. 17, ТЦ ""Славянский""";Супермаркет;Центральный;Белгород
724;724 СПб O'S ПК1;г.Санкт-Петербург, пр.Культуры, д.1, литера А;O'STIN;Северо-Западный;Санкт-Петербург
725;725 СПб СМ ТЦ «Радуга»;"г. Санкт-Петербург, пр-т Космонавтов, д. 14, ТЦ ""Радуга""";Супермаркет;Северо-Западный;Санкт-Петербург
726;726 СМ-Ярославль;"Ярославская обл., пос. Нагорный, ул. Дорожная, д. 6-а, ТЦ ""Вернисаж""";Супермаркет;Центральный;Ярославль
727;727 Челябинск O'S Горки;"г. Челябинск, ул. Артиллерийская,д. 136, ТРЦ ""Горки""";O'STIN;Уральский;Челябинск
729;729 Челябинск O'S СК26;"г.Челябинск, ул. Сони Кривой, д. 26, ""Школьник""";O'STIN;Уральский;Челябинск
730;730 Ижевск СМ П130;"г. Ижевск, ТЦ ""Пушкинский"", ул. Пушкинская д.130";Супермаркет;Уральский;Ижевск
731;731 Ижевск СМ Столица;"г. Ижевск, ул. Автозаводская, д. 3-А, ТРК ""Столица""";Супермаркет;Уральский;Ижевск
732;"732 Магнит-к O'S ""ГДвор";"г.Магнитогорск,ул. К. Маркса, д. 153, ТЦ ""Гостиный двор""";O'STIN;Уральский;Магнитогорск
733;733 Новокузнецк O'S;"г. Новокузнецк, ул. Тольятти, д. 27А, ТЦ ""Глобус""";O'STIN;Сибирский;Новокузнецк
734;734 Березняки СМ;г. Березники, ул. Карла Маркса, 50А;Супермаркет;Уральский;Березники
735;735 СПб СМ ПШ2;г. Санкт-Петербург, Пулковское ш., участок 2;Гипермаркет;Северо-Западный;Санкт-Петербург
736;"736 СПб O'S ""Континент""";"г.Санкт-Петербург,ул.Байконурская,д.14,лит.А,ТРК ""Байконурский""";O'STIN;Северо-Западный;Санкт-Петербург
737;737 Кемерово СМ Лапл-ия;"г. Кемерово, Октябрьский пр-т, д. 34, ТЦ ""Лапландия""";Супермаркет;Сибирский;Кемерово
738;738 Тюмень O'S МТ118;г.Тюмень,ул.Московский тракт,д.118;O'STIN;Уральский;Тюмень
739;739 Курск O'S Щепкина4Б;г.Курск, ул.Щепкина, д.4Б;O'STIN;Южно-центральный;Курск
740;"740 Киев ТЦ""Комод"" O'S";"м. Київ, вул.Луначарського, буд. 4, літ. А, ТРЦ ""Комод""";O'STIN;Украинский;Киев
741;"741 Киев O'S ""Украина""";"м. Київ, площа Перемоги,буд. 3, ТЦ ""Україна""";O'STIN;Украинский;Киев
742;742 Севастополь O'S;"м. Севастополь, вул. Вакуленчука, буд. 29, ТЦ ""Мусон""";O'STIN;Украинский;Севастополь
743;"743 Киев O'S ""Алладин""";"м. Київ, вул. Гришка, буд. 5, ТРЦ ""Аладдiн""";O'STIN;Украинский;Киев
744;"744 Киев O'S ""Большевик";"м. Київ, вул. В. Гетьмана,буд. 6, літ. ""Б,Б"", ТЦ ""Бiльшовик""";O'STIN;Украинский;Киев
745;745 Полтава O'S Конкорд;"м. Полтава, вул. Фрунзе, буд. 60 - ""А"", ТРЦ ""Конкорд""";O'STIN;Украинский;Полтава
746;"746 Днепр-к O'S ""Дафи""";"м. Дніпропетровськ, бул. Зоряний, буд. 1-А, ТРЦ ""ДАФI""";O'STIN;Украинский;Днепропетровск
748;748 Днепр-к O'S Материк;"м. Дніпропетровськ, вул. Марії Кюрі,буд. 5, ТК ""Материк""";O'STIN;Украинский;Днепропетровск
749;"749 Сумы O'S ТЦ""Лавина""";"м. Суми, просп. Лушпи, буд. 4/1, ТЦ ""Лавина""";O'STIN;Украинский;Сумы
750;750 Барнаул СМ Европа;"г. Барнаул, ул. Павловский тракт, д. 251 В, ТРЦ ""Европа""";Супермаркет;Сибирский;Барнаул
751;751 Череповец O'S;"г.Череповец, ул. Ленинградская, д.1,ТЦ ""Северо-Запдный""";O'STIN;Северо-центральный;Череповец
752;752 Самара O'S Космопор;"г.Самара, ул.Дыбенко, д.30, ТЦ ""Космопорт""";O'STIN;Приволжский;Самара
754;"754 O'STIN Самара ТЦ""МегаИкеа""";"г. Самара,Красноглинский район,п.""Красный пахарь"",24 км трассы М6,ТЦ ""Мега Икея""";O'STIN;Приволжский;Самара
755;755 СМ-Кострома;"Костромская обл., п. Караваево, Красносельское ш., д. 1, ТРК ""Коллаж""";Супермаркет;Центральный;Кострома
756;756 Новосибирск СМ Мега;"г. Новосибирск, ул. Ватутина, д. 107, ТЦ ""Мега""";Супермаркет;Сибирский;Новосибирск
758;758 Ульяновск O'S;г.Ульяновск, ул. Карла Маркса, д. 4-А/1;O'STIN;Приволжский;Ульяновск
759;759 Сургут O'S;г.Сургут, пр. Мира, д.15;O'STIN;Уральский;Сургут
760;760 Новосибирск O'S;"г.Новосибирск, ул.Красный пр-т, д.101, ТЦ ""Роял Парк""";O'STIN;Сибирский;Новосибирск
761;761 Владимир O'S Мегато;"г.Владимир,ул.Тракторная,д.45, ТЦ ""Мегаторг""";O'STIN;Северо-центральный;Владимир
762;762 Самара СМ Дыбенко;"г. Самара, ул.Дыбенко, 30  ТРК ""Космопорт""";Гипермаркет;Приволжский;Самара
763;763 СМ-Аксай ТЦ «МЕГА»;"г. Аксай, Аксайский пр-т, д. 23, 1056-й км. М4 ""Дон"", ТЦ ""Мега""";Супермаркет;Южный;Ростов-на-Дону
764;764 Липецк O'S;"г.Липецк,ТЦ ""Реал""";O'STIN;Южно-центральный;Липецк
765;765 Рязань O'S;"г.Рязань, Первомайский пр-т., д.70 к.1,ТЦ ""Виктория Плаза""";O'STIN;Северо-центральный;Рязань
766;"766 Самара O'S ""Опера""";"г.Самара, ул.Ленинградская, д. 64,ТЦ ""Опера""";O'STIN;Приволжский;Самара
767;"767 Ростов O'S ""Сокол""";"г.Ростов-на-Дону, пр.Стачки, д.25, ТЦ ""Сокол""";O'STIN;Южный;Ростов-на-Дону
768;768 Курск Л30 O'S;г.Курск, ул. Ленина, д.30;O'STIN;Южно-центральный;Курск
769;769 Кр-ярск СМ Планета;"г. Красноярск, ул. 9 Мая, д. 77, ТЦ ""ПЛАНЕТА""";Супермаркет;Сибирский;Красноярск
771;771 Краснодар СМ Мега;"Республика Адыгея, Тахтамукайский р-он, аул Новая Адыгея, южный подъезд к магистрали ""ДОН""";Супермаркет;Южный;Краснодар
772;"772 Волгоград O'S ""Реал";"г. Волгоград, ул. Историческая, д. 175, ТЦ ""Реал""";O'STIN;Южный;Волгоград
773;773 Ставрополь O'S;г.Ставрополь, ул.Ленина, д.328/11;O'STIN;Южный;Ставрополь
774;774 Тамбов O'S;"г.Тамбов, ул.Интернациональная,д.36, ТД""Тамбов""";O'STIN;Южно-центральный;Тамбов
775;775 Оренбург O'S;"г. Оренбург, Шарлыкское шоссе, д. 1, ТЦ ""АРМАДА""";O'STIN;Приволжский;Оренбург
776;776 Красноярск O'S План;"г. Красноярск, ул. 9 Мая, д. 77, ТЦ ""ПЛАНЕТА""";O'STIN;Сибирский;Красноярск
777;777 Прокопьевск O'S;"г.Прокопьевск, пр-т Гагарина, д.32, ТРЦ ""Чайка""";O'STIN;Сибирский;Прокопьевск
7771;7771 Интернет Магазин;Интернет Магазин;Интернет-магазин;Московский;Москва
7772;7772 Интернет Магазин СП;Интернет Магазин Санкт-Петербург;Интернет-магазин;Северо-Западный;Санкт-Петербург
7773;7773 Интернет СМ Екат-рг;г. Екатеринбург, интернет магазин;Интернет-магазин;Уральский;Екатеринбург
7774;7774 Интернет Магазин Ук;Интернет Магазин Украина;Интернет-магазин;Украинский;Киев
7775;7775 Москва ИнтМ O'Stin;Интернет-магазин;Интернет-магазин;Московский;Москва
778;"778 Магнит-к O'S ""Весна";г.Магнитогорск, ул.Карла Маркса, д.99;O'STIN;Уральский;Магнитогорск
779;"779 Владимир O'S ""ТРяды";"г.Владимир, ул.Большая Московская, д.19А, ТЦ ""Торговые Ряды""";O'STIN;Северо-центральный;Владимир
780;780 Коломна O'S;"г. Коломна, пл. Восстания, д.7, ТРЦ ""Голутвин""";O'STIN;Московский;Коломна
781;781 Курск СМ Л30;"г. Курск, ул. Ленина, д. 30, ТЦ ""Пушкинский""";Супермаркет;Центральный;Курск
782;782 Орел СМ ТМК«ГРИНН»;"г. Орёл, Кромское ш., д. 4, ТМК ""ГРИНН""";Супермаркет;Центральный;Орел
783;"783 Пермь O'S ТЦ""Семья""";г.Пермь, ул.Революции, д.17;O'STIN;Уральский;Пермь
784;"784 Краснодар O'S ""Мега";"Республика Адыгея, Тахтамукайский район, аул Новая Адыгея, Южный подъезд к магистрали ""ДОН""";O'STIN;Южный;Краснодар
786;786 К-Уральский O'S С24;г.Каменск-Уральский, ул.Суворова, д.24;O'STIN;Уральский;Каменск-Уральский
787;787 Полтава O'S Экватор;"м. Полтава, вул. Ковпака, буд. 26, ТРЦ ""Екватор""";O'STIN;Украинский;Полтава
789;789 Луганск O'S;"м. Луганськ, вул. Совєтская, буд. 56, ТЦ ""Луганськ-Сiтi-Центр""";O'STIN;Украинский;Луганск
790;"790 Киев ТЦ""Аврора""O'S";"м. Київ, бул. Перова,буд. 36, ТРЦ ""КВАДРАТ""";O'STIN;Украинский;Киев
791;791 Ровно O'S;"м. Рівне, вул. Макарова, буд. 23, ТРЦ ""Екватор""";O'STIN;Украинский;Ровно
792;"792 Орел O'S ТРЦ""Грин""";"г.Орёл, Кромское шоссе, д.4, Мегакомплекс ТРЦ ""Гринн""";O'STIN;Южно-центральный;Орел
793;"793 Ярославль O'S ""РИО""";"г.Ярославль, Московский пр-т, д.108, ТРЦ ""РИО""";O'STIN;Северо-центральный;Ярославль
794;794 Киров O'S;"г.Киров, ул. Воровского, д.135, ТРЦ ""Глобус""";O'STIN;Северо-центральный;Киров
795;"795 Уфа O'S ТЦ""Семья""";"г.Уфа, Советский район, проспект Октября, д.26-40 ТЦ ""СемьЯ""";O'STIN;Уральский;Уфа
796;796 Нижневартовск O'S;"г.Нижневартовск, ул.Ленина, д.44, квартал А, ТЦ ""Каньон""";O'STIN;Уральский;Нижневартовск
798;798 Казань Мега O'S;"г.Казань, пр-т Победы, д.141, ТЦ ""МЕГА""";O'STIN;Приволжский;Казань
799;799 Бийск O'S;"г. Бийск, ул. Советская д. 205/2, ТРЦ ""Ривьера""";O'STIN;Сибирский;Бийск
802;"802 Пермь O'S ""Столица""";"г.Пермь, ул.Мира, д.41/1, ТРЦ ""Столица""";O'STIN;Уральский;Пермь
804;804 пл. Перемоги, 3;м. Київ, пл. Перемоги, буд. 3;Супермаркет;Украинский;Киев
805;"805 СПб O'S ТЦ""Галерея""";"г.Санкт-Петербург, Лиговский пр-т, д.26А, ТЦ""Галерея""";O'STIN;Северо-Западный;Санкт-Петербург
806;806 Червоноарм., 122;м.Київ, вул. Червоноармiйська,  буд.122;Супермаркет;Украинский;Киев
808;"808 Чебоксары O'S ""МТВ""";"г. Чебоксары, пр-т Ивана Яковлева, д.4Б, ТЦ ""МТВ""";O'STIN;Приволжский;Чебоксары
809;809 СПб СМ ПЭ154А;"г. Санкт-Петербург, пр-т Энгельса, д. 154А, ТЦ ""Гранд Каньон""";Гипермаркет;Северо-Западный;Санкт-Петербург
810;810 Ульяновск СМ;"г. Ульяновск, Московское ш., д. 91, ТЦ ""Пушкаревское Кольцо""";Супермаркет;Приволжский;Ульяновск
811;811 Новосибирск O'S Мег;"г.Новосибирск, ул.Ватутина, д.107, ТЦ""Мега""";O'STIN;Сибирский;Новосибирск
813;"813 Барнаул O'S ""Европа";"г.Барнаул, ул.Павловский тракт, 251 В, ТРЦ""Европа""";O'STIN;Сибирский;Барнаул
814;"814 Оренбург O'S ТРЦ ""Астория""";г.Оренбург, пр-т Гагарина, д. 58/1, ТРЦ «Астория»;O'STIN;Приволжский;Оренбург
815;815 Кемерово O'S ОП34;"г.Кемерово, Октябрьский пр-т, д.34, ТЦ ""Лапландия""";O'STIN;Сибирский;Кемерово
816;816 Пермь O'S Колизей;"г.Пермь, ул.Куйбышева, д.16, ТЦ""Колизей Синема""";O'STIN;Уральский;Пермь
818;818 Челябинск O'S Куба;"г.Челябинск, ул.Цвиллинга, д.25, ТЦ ""Куба""";O'STIN;Уральский;Челябинск
819;819 Самара СМ Вива Ленд;"г. Самара, ул. Кирова, д. 147, ТЦ ""Вива Ленд""";Супермаркет;Приволжский;Самара
820;820 Саранск O'S Огарева;г.Саранск, ул.Б. Хмельницкого, д.28, ТЦ «Огарев Плаза»;O'STIN;Приволжский;Саранск
821;821 Курган СМ Пушкин-ий;"г. Курган, ул. Пушкина, д. 25, ТЦ ""Пушкинский""";Супермаркет;Уральский;Курган
823;823 СПб O'S Меркурий;"г.Санкт-Петербург, ул. Савушкина, д.141, ТРК ""Меркурий""";O'STIN;Северо-Западный;Санкт-Петербург
824;824 Пермь СМ КолизейСин;"г. Пермь, ул. Куйбышева, д. 16, ТЦ ""Колизей Синема""";Супермаркет;Уральский;Пермь
825;825 СПб O'S Июнь;г.Санкт-Петербург, пр-т Индустриальная, д.24, ТЦ «Июнь»;O'STIN;Северо-Западный;Санкт-Петербург
826;826 СПб O'S Радуга;г. Санкт-Петербург, пр-т Космонавтов, д.14, ТРК «Питер -  Радуга»;O'STIN;Северо-Западный;Санкт-Петербург
828;828 Чита O'S;"г.Чита, ул.Шилова, д.100, ТЦ""Макси""";O'STIN;Сибирский;Чита
829;829 Саратов O'S В73/75;г.Саратов, ул. Вольская, д. 73/75;O'STIN;Приволжский;Саратов
830;"830 СПб O'S ТЦ""Гуливер""";"г.Санкт-Петербург, ул.Торфяная Дорога, д.7 лит.В, ТЦ""Гуливер""";O'STIN;Северо-Западный;Санкт-Петербург
831;831 Харьков СМ Гипер;м.Харкiв, вул.Героїв Працi,  буд. 7;Гипермаркет;Украинский;Харьков
832;832 Новосибирск O'S Крч;"г.Новосибирск, ул.Курчатова, д.1, ТЦ""Голден Парк""";O'STIN;Сибирский;Новосибирск
833;833 Стерлитамак СМ;"г. Стерлитамак, ул. Худайбердина, д. 120А, ТЦ ""Фабри""";Супермаркет;Уральский;Стерлитамак
834;834 Улан-Удэ O'S Peopl;"г.Улан-Удэ, ул.Жердева, д.104Б, ТЦ ""Peopl`s Park""";O'STIN;Сибирский;Улан-Удэ
835;835 Новокузнецк O'S Ник;"г.Новокузнецк, ул.Павловского, д.11, ТЦ""Ника""";O'STIN;Сибирский;Новокузнецк
836;836 Калининград СМ;"г. Калининград, ул. Театральная, д. 30А, ТРЦ ""Европа""";Супермаркет;Северо-Западный;Калининград
838;838 Уфа СМ ТЦ«Мега»;"г. Уфа, ул. Рубежная, д. 174, ТЦ ""Мега""";Супермаркет;Уральский;Уфа
839;839 Астана O'S ХанШатыр;"г.Астана, ул. Туран, д. 33, ТРЦ ""Хан Шатыр""";O'STIN;Казахстанский;Астана
840;840 Ангарск O'S;г. Ангарск, 74 квартал, д. 4А;O'STIN;Сибирский;Ангарск
841;841 Екатерин-г O'S Мега;"г. Екатеринбург, ул.Металлургов, д.87, ТЦ""Мега""";O'STIN;Уральский;Екатеринбург
842;842 Уфа СМ 50летОкт;г. Уфа. ул. 50-летия Октября д.15;Гипермаркет;Уральский;Уфа
843;843 Иркутск O'S Карамел;"г.Иркутск, ул.Партизанская, д.36, ТЦ ""Карамель""";O'STIN;Сибирский;Иркутск
844;844 Ноябрьск O'S;г.Ноябрьск, ул.Ленина, д.22, Street Retail;O'STIN;Уральский;Ноябрьск
845;845 Курган O'S Пушкинск;"г.Курган, ул. Пушкина, д.25, ТРЦ""Пушкинский""";O'STIN;Уральский;Курган
846;846 Саратов O'S ТМолл;"г.Саратов, ул.Зарубина, д.167, ТЦ""Триумф Молл""";O'STIN;Приволжский;Саратов
848;848 СМ ТЦ «Звездочка-2»;"г. Москва, ул. Покрышкина, д. 4, ТЦ ""Звездочка-2""";Супермаркет;Московский;Москва
849;849 СМ ТЦ«Гагаринский»;"г. Москва, ул. Вавилова, д. 3, стр. 1, ТЦ ""Гагаринский""";Гипермаркет;Московский;Москва
850;850 Тверь O'S;"г. Тверь, пр-т Калинина, д.15, стр.1, ТЦ""Рубин""";O'STIN;Южно-центральный;Тверь
851;851 Новокузнецк СМ К50;г. Новокузнецк, ул. Кирова, д. 50;Супермаркет;Сибирский;Новокузнецк
852;852 Нварт-к СМ  Донатор;"г. Нижневартовск, ул. Ленина, д. 3П, стр. 1, ТЦ ""Донатор""";Супермаркет;Уральский;Нижневартовск
853;853 Пятигорск O'S Обь45;г. Пятигорск, ул. Объездная, д. 45;O'STIN;Южный;Пятигорск
854;"854 Кемерово O'S ТЦ""Я""";"г.Кемерово, Кузнецкий пр-т, 33, ТРЦ""Я""";O'STIN;Сибирский;Кемерово
855;855 Екатеринбург СМ В50;"г. Екатеринбург, ул. Восстания, д. 50, ТЦ ""Кировский""";Дисконт;Уральский;Екатеринбург
856;856 Челябинск O'S Теоре;"г. Челябинск, ул. Молдавская, д.16, ТЦ ""Теорема""";O'STIN;Уральский;Челябинск
858;858 Ижевск O'S Столица;г.Ижевск, ул.Автозаводская, д. 3-А, ТРК «Столица»;O'STIN;Уральский;Ижевск
859;859 Сочи O'S;"г. Сочи, ул. Московская, д. 22, ТЦ ""Александрия""";O'STIN;Южный;Сочи
860;860 Белгород СМ СитиМол;"Белгородская обл., пос. Дубовое, мкрн. ""Пригородный"", ул.Щорса, д.64, ТРК ""Сити Молл ""Белгородский""";Супермаркет;Центральный;Белгород
861;861 Чебоксары СМ МТВцен;"г. Чебоксары, пр-т Ивана Яковлева, д. 4Б, ТРЦ ""МТВ Центр""";Супермаркет;Приволжский;Чебоксары
862;"862 Алматы ""MAXIMA"" O'S";"г. Алматы, ул. Райымбека, д. 239 Г, ТЦ ""MAXIMA""";O'STIN;Казахстанский;Алматы
863;863 Белгород O'S СМолл;пос. Дубовое, ул.Щорса, д.64, ТРК «Сити  Молл «Белгородский»;O'STIN;Южно-центральный;Белгород
864;"864 O'S ТЦ""Атриум""";г. Москва, Земляной Вал, д.33, ТЦ «Атриум»;O'STIN;Московский;Москва
865;"865 O'S ТЦ""Вива""";"г. Москва, Северное Бутово, ул. Поляны, д. 8, ТЦ""Вива""";O'STIN;Московский;Москва
866;866 Вологда СМ;"г. Вологда, Пошехонское ш., д. 22, ТЦ ""Мармелад""";Супермаркет;Центральный;Вологда
868;868 Брянск СМ;"г. Брянск, ул. Авиационная, д. 11А, ТЦ ""Куб""";Гипермаркет;Центральный;Брянск
